datetime,open,high,low,close,volume
2026-01-01 00:00:00,864.71,865.78,864.23,865.57,4049.56
2026-01-01 00:15:00,865.58,866.79,865.57,866.78,2004.09
2026-01-01 00:30:00,866.79,866.82,866.24,866.41,1462.96
2026-01-01 00:45:00,866.42,867.0,866.01,866.75,1427.63
2026-01-01 01:00:00,866.76,871.8,866.6,869.94,14982.02
2026-01-01 01:15:00,869.95,870.94,869.38,869.61,4825.03
2026-01-01 01:30:00,869.62,871.41,869.02,870.95,4176.95
2026-01-01 01:45:00,870.95,874.36,870.54,873.49,12081.44
2026-01-01 02:00:00,873.49,875.0,872.65,873.0,7811.62
2026-01-01 02:15:00,873.0,873.29,871.6,872.43,5023.13
2026-01-01 02:30:00,872.43,873.38,871.26,871.56,3374.69
2026-01-01 02:45:00,871.56,872.82,871.2,872.11,4434.08
2026-01-01 03:00:00,872.1,873.95,872.1,873.21,5547.4
2026-01-01 03:15:00,873.21,873.54,870.72,870.75,6843.3
2026-01-01 03:30:00,870.75,870.9,869.18,869.91,5437.46
2026-01-01 03:45:00,869.91,870.03,869.29,869.67,1469.1
2026-01-01 04:00:00,869.67,869.75,868.12,868.29,2921.53
2026-01-01 04:15:00,868.29,868.4,867.11,867.24,3397.34
2026-01-01 04:30:00,867.23,867.74,865.5,865.51,5562.08
2026-01-01 04:45:00,865.51,865.54,862.32,863.97,11025.89
2026-01-01 05:00:00,863.96,865.62,863.8,865.15,4866.0
2026-01-01 05:15:00,865.14,865.68,864.72,865.51,1609.91
2026-01-01 05:30:00,865.51,865.62,863.96,864.28,2890.45
2026-01-01 05:45:00,864.28,864.6,863.0,863.44,2706.07
2026-01-01 06:00:00,863.44,864.73,862.86,864.61,4524.52
2026-01-01 06:15:00,864.61,865.2,864.2,864.37,5854.89
2026-01-01 06:30:00,864.37,864.37,863.78,863.96,1175.16
2026-01-01 06:45:00,863.96,864.11,862.12,862.29,3138.71
2026-01-01 07:00:00,862.28,862.29,861.0,861.29,7648.85
2026-01-01 07:15:00,861.29,861.76,859.71,859.89,6717.35
2026-01-01 07:30:00,859.89,860.84,859.65,860.34,3365.83
2026-01-01 07:45:00,860.34,860.55,859.7,859.91,2740.53
2026-01-01 08:00:00,859.91,860.89,859.18,860.41,5721.98
2026-01-01 08:15:00,860.4,861.03,860.4,861.02,2733.93
2026-01-01 08:30:00,861.02,862.21,860.58,860.82,3295.19
2026-01-01 08:45:00,860.82,861.97,860.82,861.8,2275.6
2026-01-01 09:00:00,861.8,862.13,861.16,861.5,2612.07
2026-01-01 09:15:00,861.51,862.18,861.12,861.12,2629.28
2026-01-01 09:30:00,861.12,861.92,861.09,861.81,1505.17
2026-01-01 09:45:00,861.8,861.81,860.29,860.57,3323.67
2026-01-01 10:00:00,860.58,861.51,860.58,861.41,1305.47
2026-01-01 10:15:00,861.41,861.79,860.95,861.53,1941.52
2026-01-01 10:30:00,861.52,861.81,861.31,861.71,1271.11
2026-01-01 10:45:00,861.7,862.29,861.5,861.5,1700.89
2026-01-01 11:00:00,861.5,861.64,861.16,861.21,1691.33
2026-01-01 11:15:00,861.21,861.81,861.04,861.31,2667.05
2026-01-01 11:30:00,861.3,861.97,860.98,861.29,3112.81
2026-01-01 11:45:00,861.28,862.49,861.24,861.89,3439.12
2026-01-01 12:00:00,861.89,861.89,859.59,859.81,4460.43
2026-01-01 12:15:00,859.8,859.82,856.24,857.25,14678.26
2026-01-01 12:30:00,857.24,858.8,857.0,858.79,7336.42
2026-01-01 12:45:00,858.79,859.68,858.78,859.37,2640.89
2026-01-01 13:00:00,859.37,860.62,858.94,860.62,3323.6
2026-01-01 13:15:00,860.62,861.24,859.51,860.45,4170.59
2026-01-01 13:30:00,860.46,860.46,859.7,859.7,1377.97
2026-01-01 13:45:00,859.7,859.7,858.72,859.01,2783.61
2026-01-01 14:00:00,859.01,859.98,858.63,859.67,2354.51
2026-01-01 14:15:00,859.67,859.68,858.11,858.22,2012.39
2026-01-01 14:30:00,858.21,858.73,857.33,858.29,3393.99
2026-01-01 14:45:00,858.29,858.96,857.89,858.23,2629.66
2026-01-01 15:00:00,858.22,858.65,856.78,857.66,3299.28
2026-01-01 15:15:00,857.65,858.3,856.6,857.94,5601.91
2026-01-01 15:30:00,857.94,860.9,857.86,859.27,5014.39
2026-01-01 15:45:00,859.27,860.86,858.73,859.71,4293.79
2026-01-01 16:00:00,859.71,860.27,858.65,858.84,3672.72
2026-01-01 16:15:00,858.83,859.57,858.66,859.14,3530.8
2026-01-01 16:30:00,859.13,859.14,858.23,858.42,3023.55
2026-01-01 16:45:00,858.42,858.42,857.71,858.42,2142.54
2026-01-01 17:00:00,858.41,859.4,857.41,859.36,2797.15
2026-01-01 17:15:00,859.35,860.67,859.02,859.99,3463.08
2026-01-01 17:30:00,859.99,861.3,859.72,860.25,6750.28
2026-01-01 17:45:00,860.24,861.49,859.95,860.32,2723.63
2026-01-01 18:00:00,860.32,860.53,859.44,859.45,2441.53
2026-01-01 18:15:00,859.45,860.35,859.15,859.56,1375.28
2026-01-01 18:30:00,859.55,860.05,859.42,859.91,1279.62
2026-01-01 18:45:00,859.91,860.39,859.9,860.36,916.98
2026-01-01 19:00:00,860.36,861.11,860.21,860.27,1555.98
2026-01-01 19:15:00,860.27,860.37,859.35,859.71,2912.23
2026-01-01 19:30:00,859.71,861.31,859.56,861.17,2036.91
2026-01-01 19:45:00,861.17,861.81,860.95,861.81,2597.42
2026-01-01 20:00:00,861.81,862.45,861.0,861.36,3781.86
2026-01-01 20:15:00,861.35,861.69,860.56,861.16,1610.13
2026-01-01 20:30:00,861.16,861.16,860.39,860.91,1419.94
2026-01-01 20:45:00,860.92,861.58,860.8,861.31,1172.44
2026-01-01 21:00:00,861.31,862.63,861.12,862.55,2159.15
2026-01-01 21:15:00,862.55,863.06,862.44,862.8,1747.78
2026-01-01 21:30:00,862.8,862.8,862.0,862.08,1212.13
2026-01-01 21:45:00,862.09,862.75,861.92,862.62,782.35
2026-01-01 22:00:00,862.61,863.38,862.46,862.57,2051.42
2026-01-01 22:15:00,862.57,862.73,862.05,862.28,1114.48
2026-01-01 22:30:00,862.27,862.84,861.61,862.21,2445.45
2026-01-01 22:45:00,862.21,864.18,862.0,863.76,3054.94
2026-01-01 23:00:00,863.76,864.24,862.63,862.97,4394.75
2026-01-01 23:15:00,862.96,864.58,862.95,864.42,2488.89
2026-01-01 23:30:00,864.42,864.96,863.96,864.8,3961.17
2026-01-01 23:45:00,864.79,864.89,863.87,864.62,2433.67
2026-01-02 00:00:00,864.62,864.98,861.61,862.33,7330.75
2026-01-02 00:15:00,862.32,862.85,861.87,862.85,3037.36
2026-01-02 00:30:00,862.85,864.21,862.7,863.68,2360.1
2026-01-02 00:45:00,863.68,865.34,863.28,864.73,9809.43
2026-01-02 01:00:00,864.73,865.1,863.56,863.9,3344.29
2026-01-02 01:15:00,863.9,863.9,862.83,863.0,2133.76
2026-01-02 01:30:00,863.0,863.0,862.1,862.51,1900.27
2026-01-02 01:45:00,862.51,863.48,862.32,862.78,3607.14
2026-01-02 02:00:00,862.78,862.81,861.0,861.62,4511.37
2026-01-02 02:15:00,861.63,861.63,859.78,860.12,4006.49
2026-01-02 02:30:00,860.12,861.76,860.06,861.58,2471.85
2026-01-02 02:45:00,861.57,863.4,861.5,863.4,2382.02
2026-01-02 03:00:00,863.39,865.08,862.8,864.91,4516.22
2026-01-02 03:15:00,864.91,865.02,863.89,864.42,3403.89
2026-01-02 03:30:00,864.41,867.64,864.41,865.5,8666.76
2026-01-02 03:45:00,865.51,867.04,865.51,866.2,5559.06
2026-01-02 04:00:00,866.2,866.62,865.16,865.69,6682.85
2026-01-02 04:15:00,865.69,866.13,864.25,864.78,4100.99
2026-01-02 04:30:00,864.78,865.73,864.45,865.1,2533.01
2026-01-02 04:45:00,865.11,866.12,864.87,865.22,1731.46
2026-01-02 05:00:00,865.23,865.31,864.0,865.05,3001.92
2026-01-02 05:15:00,865.05,866.11,863.29,863.61,5341.77
2026-01-02 05:30:00,863.61,864.92,863.26,864.89,1728.67
2026-01-02 05:45:00,864.89,867.43,864.88,866.34,3680.35
2026-01-02 06:00:00,866.35,866.73,865.9,866.31,3109.31
2026-01-02 06:15:00,866.31,866.8,866.04,866.76,1706.42
2026-01-02 06:30:00,866.77,868.05,866.77,867.93,4244.53
2026-01-02 06:45:00,867.94,868.16,866.41,866.44,2720.63
2026-01-02 07:00:00,866.43,867.04,866.38,866.81,1822.13
2026-01-02 07:15:00,866.82,867.01,865.25,865.55,2518.65
2026-01-02 07:30:00,865.55,866.0,864.89,865.59,6490.09
2026-01-02 07:45:00,865.58,865.78,864.95,865.19,1591.38
2026-01-02 08:00:00,865.19,869.76,865.18,868.75,12068.12
2026-01-02 08:15:00,868.75,869.23,867.27,867.27,7878.56
2026-01-02 08:30:00,867.28,868.69,866.93,867.65,2080.24
2026-01-02 08:45:00,867.66,868.42,867.65,868.27,1500.53
2026-01-02 09:00:00,868.28,870.45,867.93,869.72,5712.44
2026-01-02 09:15:00,869.73,869.89,868.64,868.92,2914.1
2026-01-02 09:30:00,868.93,870.9,868.85,870.87,2820.48
2026-01-02 09:45:00,870.88,872.5,870.06,871.67,10517.33
2026-01-02 10:00:00,871.68,874.08,871.28,873.04,11227.43
2026-01-02 10:15:00,873.04,874.94,872.0,872.22,9168.1
2026-01-02 10:30:00,872.23,872.8,872.11,872.26,3185.85
2026-01-02 10:45:00,872.27,873.0,872.26,872.32,3019.3
2026-01-02 11:00:00,872.32,872.35,869.27,869.79,7575.22
2026-01-02 11:15:00,869.8,870.45,868.67,869.31,4685.19
2026-01-02 11:30:00,869.32,869.96,867.1,868.64,6802.08
2026-01-02 11:45:00,868.65,870.32,867.81,869.94,4336.58
2026-01-02 12:00:00,869.94,870.8,869.43,870.75,2522.76
2026-01-02 12:15:00,870.74,870.94,869.78,870.28,2376.64
2026-01-02 12:30:00,870.29,871.66,870.24,871.29,3578.7
2026-01-02 12:45:00,871.29,871.37,869.85,869.97,3417.39
2026-01-02 13:00:00,869.96,870.45,869.5,870.11,2122.43
2026-01-02 13:15:00,870.11,872.68,870.11,872.25,5354.5
2026-01-02 13:30:00,872.26,872.34,870.93,871.62,2004.67
2026-01-02 13:45:00,871.62,872.21,870.36,870.9,2087.09
2026-01-02 14:00:00,870.91,871.76,869.57,870.14,2924.51
2026-01-02 14:15:00,870.14,870.71,867.05,869.08,8774.43
2026-01-02 14:30:00,869.08,872.88,865.59,872.3,14438.45
2026-01-02 14:45:00,872.31,879.0,871.49,875.9,35560.64
2026-01-02 15:00:00,875.91,879.19,873.68,874.32,24041.54
2026-01-02 15:15:00,874.31,875.7,870.9,874.05,10779.04
2026-01-02 15:30:00,874.04,881.65,873.4,880.73,15768.2
2026-01-02 15:45:00,880.72,883.14,877.76,878.75,16106.76
2026-01-02 16:00:00,878.76,881.5,878.16,880.76,11489.76
2026-01-02 16:15:00,880.77,883.14,880.02,882.2,9423.96
2026-01-02 16:30:00,882.21,888.0,882.04,885.31,25976.95
2026-01-02 16:45:00,885.31,887.23,883.47,887.23,9032.61
2026-01-02 17:00:00,887.23,890.65,887.12,889.89,21756.85
2026-01-02 17:15:00,889.89,891.8,888.0,888.28,12191.71
2026-01-02 17:30:00,888.29,888.75,886.2,887.5,7829.04
2026-01-02 17:45:00,887.51,887.64,884.55,887.61,5680.04
2026-01-02 18:00:00,887.61,888.81,886.81,887.78,5944.6
2026-01-02 18:15:00,887.77,888.65,886.27,886.57,3296.94
2026-01-02 18:30:00,886.58,886.58,883.37,883.76,6052.22
2026-01-02 18:45:00,883.76,884.6,879.58,881.34,9356.0
2026-01-02 19:00:00,881.34,882.71,880.63,882.42,3672.24
2026-01-02 19:15:00,882.42,883.77,881.43,882.29,2404.98
2026-01-02 19:30:00,882.29,883.12,881.5,882.08,2538.23
2026-01-02 19:45:00,882.08,882.69,881.0,881.2,1914.32
2026-01-02 20:00:00,881.21,883.9,881.21,883.52,4284.69
2026-01-02 20:15:00,883.51,883.51,881.11,881.35,1997.37
2026-01-02 20:30:00,881.34,881.64,880.02,881.25,2151.79
2026-01-02 20:45:00,881.25,881.33,879.07,879.82,2057.18
2026-01-02 21:00:00,879.81,880.47,879.79,880.19,1197.29
2026-01-02 21:15:00,880.18,881.8,879.56,881.44,2694.6
2026-01-02 21:30:00,881.45,881.46,880.61,881.45,1250.44
2026-01-02 21:45:00,881.45,883.55,881.45,882.78,3299.5
2026-01-02 22:00:00,882.78,885.53,882.43,883.6,5025.71
2026-01-02 22:15:00,883.6,885.36,883.59,883.66,1839.1
2026-01-02 22:30:00,883.67,885.05,883.17,884.55,2171.38
2026-01-02 22:45:00,884.56,885.88,884.55,885.5,1760.89
2026-01-02 23:00:00,885.51,886.22,884.62,884.69,2211.77
2026-01-02 23:15:00,884.7,885.49,883.14,883.7,3316.13
2026-01-02 23:30:00,883.71,883.83,882.18,882.4,3064.73
2026-01-02 23:45:00,882.4,882.4,880.97,881.8,3995.79
2026-01-03 00:00:00,881.79,884.91,881.68,884.49,8893.54
2026-01-03 00:15:00,884.5,884.5,881.94,882.65,4003.41
2026-01-03 00:30:00,882.65,882.65,881.17,881.36,2410.49
2026-01-03 00:45:00,881.37,882.72,881.33,882.08,2857.36
2026-01-03 01:00:00,882.09,882.4,880.68,881.76,2944.09
2026-01-03 01:15:00,881.76,881.8,880.12,880.59,4794.82
2026-01-03 01:30:00,880.58,881.39,880.4,881.24,2554.09
2026-01-03 01:45:00,881.25,881.65,879.58,880.24,2281.72
2026-01-03 02:00:00,880.24,880.3,875.5,876.52,22889.04
2026-01-03 02:15:00,876.52,878.74,876.36,878.29,3823.78
2026-01-03 02:30:00,878.3,879.4,877.68,879.09,4227.64
2026-01-03 02:45:00,879.09,879.88,878.46,878.47,2246.59
2026-01-03 03:00:00,878.46,878.83,877.53,877.96,2389.77
2026-01-03 03:15:00,877.96,878.69,877.77,878.43,1634.64
2026-01-03 03:30:00,878.43,879.43,878.42,879.19,1698.18
2026-01-03 03:45:00,879.18,879.72,878.86,879.67,3058.45
2026-01-03 04:00:00,879.67,880.52,878.61,878.67,5283.91
2026-01-03 04:15:00,878.67,880.15,878.67,879.78,1657.72
2026-01-03 04:30:00,879.78,880.52,878.29,878.36,3399.63
2026-01-03 04:45:00,878.36,880.05,878.35,879.75,3030.76
2026-01-03 05:00:00,879.74,879.82,878.72,878.73,1279.16
2026-01-03 05:15:00,878.73,878.93,876.88,877.21,3484.47
2026-01-03 05:30:00,877.2,877.21,874.77,875.91,6988.07
2026-01-03 05:45:00,875.91,877.52,875.74,877.06,4226.26
2026-01-03 06:00:00,877.05,877.4,875.89,877.09,4009.85
2026-01-03 06:15:00,877.09,877.54,876.38,876.51,1673.44
2026-01-03 06:30:00,876.5,876.51,874.0,874.18,4912.43
2026-01-03 06:45:00,874.18,874.98,873.46,874.61,4499.35
