datetime,open,high,low,close,volume
2019-11-27 00:00:00,146.0,155.66,125.03,152.52,115911.84
2019-11-28 00:00:00,154.29,156.52,146.41,150.48,116824.07
2019-11-29 00:00:00,150.56,157.4,150.55,154.41,167906.104
2019-11-30 00:00:00,154.4,155.15,149.66,151.38,370491.615
2019-12-01 00:00:00,151.38,152.5,145.5,150.65,394494.119
2019-12-02 00:00:00,150.72,151.3,146.67,148.59,395630.91
2019-12-03 00:00:00,148.59,149.8,145.62,147.1,495996.573
2019-12-04 00:00:00,147.12,152.22,142.96,145.35,684404.817
2019-12-05 00:00:00,145.36,148.88,143.77,148.04,441113.912
2019-12-06 00:00:00,148.08,149.5,145.66,148.41,334645.217
2019-12-07 00:00:00,148.41,149.42,146.77,147.1,239185.31
2019-12-08 00:00:00,147.08,156.25,146.01,150.41,260610.87
2019-12-09 00:00:00,150.41,151.15,146.55,147.37,296475.449
2019-12-10 00:00:00,147.36,148.39,143.78,145.55,253852.598
2019-12-11 00:00:00,142.83,142.87,142.74,142.76,158.649
2019-12-12 00:00:00,143.36,145.8,139.05,144.8,372077.814
2019-12-13 00:00:00,144.8,145.2,143.0,144.7,183068.201
2019-12-14 00:00:00,144.71,144.97,141.05,141.77,187036.667
2019-12-15 00:00:00,141.77,144.0,139.89,142.39,230729.834
2019-12-16 00:00:00,142.46,142.63,128.59,132.59,553596.159
2019-12-17 00:00:00,132.6,132.84,119.1,121.87,613475.54
2019-12-18 00:00:00,121.9,134.75,115.95,132.74,1013697.094
2019-12-19 00:00:00,132.78,133.79,125.66,128.03,637508.534
2019-12-20 00:00:00,128.03,129.33,125.73,128.13,346553.796
2019-12-21 00:00:00,128.13,128.52,126.5,126.99,208331.595
2019-12-22 00:00:00,126.99,133.33,126.78,132.14,443907.086
2019-12-23 00:00:00,132.18,135.09,126.01,127.73,698722.014
2019-12-24 00:00:00,127.75,129.67,126.45,127.76,497534.945
2019-12-25 00:00:00,127.72,127.83,123.0,125.06,455279.225
2019-12-26 00:00:00,125.06,132.44,124.33,125.53,583380.778
2019-12-27 00:00:00,125.53,127.06,122.0,126.21,567887.536
2019-12-28 00:00:00,126.24,129.62,125.77,128.04,468730.855
2019-12-29 00:00:00,128.02,138.25,127.5,134.28,771614.663
2019-12-30 00:00:00,134.22,136.21,130.19,131.52,692165.824
2019-12-31 00:00:00,131.53,133.64,128.15,129.12,647743.359
