datetime,open,high,low,close,volume
2023-01-01 00:00:00,1196.1,1196.85,1192.29,1193.89,84158.668
2023-01-01 01:00:00,1193.89,1196.71,1193.76,1196.16,45582.565
2023-01-01 02:00:00,1196.16,1196.98,1193.99,1195.62,39286.584
2023-01-01 03:00:00,1195.61,1195.61,1191.36,1194.05,84469.213
2023-01-01 04:00:00,1194.05,1194.08,1190.8,1193.07,64700.607
2023-01-01 05:00:00,1193.09,1194.84,1192.91,1194.57,34160.764
2023-01-01 06:00:00,1194.58,1195.55,1193.87,1194.75,36005.934
2023-01-01 07:00:00,1194.75,1195.84,1193.0,1195.07,56276.819
2023-01-01 08:00:00,1195.07,1196.0,1193.91,1194.13,36254.1
2023-01-01 09:00:00,1194.13,1196.79,1193.56,1196.55,40074.323
2023-01-01 10:00:00,1196.56,1197.37,1195.35,1197.17,35014.39
2023-01-01 11:00:00,1197.17,1197.68,1195.55,1196.4,38857.518
2023-01-01 12:00:00,1196.4,1198.61,1195.51,1197.17,57459.281
2023-01-01 13:00:00,1197.17,1197.37,1192.99,1194.99,80279.79
2023-01-01 14:00:00,1195.0,1195.78,1194.04,1194.46,33373.65
2023-01-01 15:00:00,1194.46,1196.71,1193.86,1196.52,35893.873
2023-01-01 16:00:00,1196.51,1198.02,1195.5,1197.03,66335.813
2023-01-01 17:00:00,1197.02,1203.83,1196.94,1200.34,164414.199
2023-01-01 18:00:00,1200.34,1202.93,1200.34,1200.71,67473.734
2023-01-01 19:00:00,1200.71,1204.67,1200.7,1201.47,82461.958
2023-01-01 20:00:00,1201.47,1204.79,1200.96,1201.03,51869.207
2023-01-01 21:00:00,1201.03,1202.89,1200.12,1202.59,39723.438
2023-01-01 22:00:00,1202.59,1202.93,1200.0,1200.69,37623.537
2023-01-01 23:00:00,1200.69,1202.52,1198.71,1199.96,70013.523
2023-01-02 00:00:00,1199.96,1200.83,1197.0,1197.78,76823.734
2023-01-02 01:00:00,1197.78,1197.85,1191.5,1194.55,179325.09
2023-01-02 02:00:00,1194.55,1197.12,1193.73,1196.37,47874.956
2023-01-02 03:00:00,1196.36,1203.32,1196.08,1201.42,118094.32
2023-01-02 04:00:00,1201.43,1202.49,1199.12,1201.27,80557.305
2023-01-02 05:00:00,1201.26,1202.74,1199.52,1201.91,62857.355
2023-01-02 06:00:00,1201.91,1203.94,1199.75,1200.85,76926.213
2023-01-02 07:00:00,1200.85,1222.0,1200.72,1212.82,528657.867
2023-01-02 08:00:00,1212.83,1217.0,1212.14,1215.32,150279.023
2023-01-02 09:00:00,1215.32,1218.84,1215.14,1216.55,148845.349
2023-01-02 10:00:00,1216.55,1225.0,1215.9,1217.01,194790.232
2023-01-02 11:00:00,1217.0,1217.4,1213.5,1216.72,117582.404
2023-01-02 12:00:00,1216.71,1218.37,1215.83,1216.11,67512.859
2023-01-02 13:00:00,1216.11,1216.46,1213.3,1214.2,94857.938
2023-01-02 14:00:00,1214.21,1219.0,1214.2,1216.39,110079.155
2023-01-02 15:00:00,1216.4,1220.99,1215.03,1218.5,163399.332
2023-01-02 16:00:00,1218.49,1219.39,1215.5,1215.76,76386.993
2023-01-02 17:00:00,1215.76,1216.99,1215.03,1216.62,56288.689
2023-01-02 18:00:00,1216.62,1218.74,1216.21,1217.53,40791.969
2023-01-02 19:00:00,1217.52,1218.76,1216.73,1218.49,33086.655
2023-01-02 20:00:00,1218.5,1218.5,1215.73,1217.64,53302.181
2023-01-02 21:00:00,1217.64,1225.0,1217.45,1219.28,79517.644
2023-01-02 22:00:00,1219.28,1219.83,1210.0,1214.33,159451.669
2023-01-02 23:00:00,1214.33,1216.68,1211.89,1213.23,114502.387
2023-01-03 00:00:00,1213.24,1216.28,1212.07,1214.99,84098.119
2023-01-03 01:00:00,1214.98,1215.26,1210.64,1213.65,102954.92
2023-01-03 02:00:00,1213.64,1214.92,1212.5,1213.55,51847.64
2023-01-03 03:00:00,1213.55,1216.0,1212.32,1215.19,66285.168
2023-01-03 04:00:00,1215.18,1215.45,1212.57,1212.89,55044.169
2023-01-03 05:00:00,1212.88,1217.55,1212.69,1217.33,70983.909
2023-01-03 06:00:00,1217.34,1219.5,1215.7,1216.3,104422.648
2023-01-03 07:00:00,1216.31,1216.61,1214.62,1215.85,46639.116
2023-01-03 08:00:00,1215.86,1216.54,1213.32,1215.02,84895.321
2023-01-03 09:00:00,1215.01,1218.2,1215.01,1216.99,72022.837
2023-01-03 10:00:00,1216.99,1218.07,1215.2,1215.33,58230.438
2023-01-03 11:00:00,1215.33,1216.55,1213.54,1214.39,71520.879
2023-01-03 12:00:00,1214.39,1216.0,1214.03,1214.74,57810.766
2023-01-03 13:00:00,1214.75,1217.48,1214.58,1215.85,74110.38
2023-01-03 14:00:00,1215.85,1218.76,1205.0,1209.83,367195.351
2023-01-03 15:00:00,1209.84,1211.98,1206.4,1211.4,279190.105
2023-01-03 16:00:00,1211.39,1212.4,1206.65,1207.13,177606.478
2023-01-03 17:00:00,1207.14,1209.43,1206.13,1208.41,95471.686
2023-01-03 18:00:00,1208.4,1209.0,1206.02,1207.34,73040.294
2023-01-03 19:00:00,1207.34,1210.2,1203.05,1208.92,116557.735
2023-01-03 20:00:00,1208.93,1212.34,1208.86,1210.36,95100.279
2023-01-03 21:00:00,1210.35,1211.98,1209.63,1211.02,54298.909
2023-01-03 22:00:00,1211.02,1212.79,1209.62,1212.2,51325.796
2023-01-03 23:00:00,1212.21,1217.04,1211.67,1214.23,107542.069
2023-01-04 00:00:00,1214.22,1214.5,1212.16,1213.01,51128.58
2023-01-04 01:00:00,1213.02,1232.27,1212.72,1223.62,422793.1
2023-01-04 02:00:00,1223.63,1236.59,1223.62,1231.06,322366.328
2023-01-04 03:00:00,1231.06,1258.53,1231.06,1250.33,751661.889
2023-01-04 04:00:00,1250.33,1254.99,1248.61,1250.25,250662.667
2023-01-04 05:00:00,1250.24,1251.23,1247.08,1247.99,107821.173
2023-01-04 06:00:00,1247.99,1251.4,1247.1,1250.15,93740.712
2023-01-04 07:00:00,1250.16,1253.0,1247.35,1251.77,136663.871
2023-01-04 08:00:00,1251.78,1261.05,1248.13,1250.46,292084.47
2023-01-04 09:00:00,1250.45,1251.74,1249.0,1249.44,85312.023
2023-01-04 10:00:00,1249.43,1250.23,1248.5,1249.78,68755.672
2023-01-04 11:00:00,1249.78,1253.7,1249.28,1251.16,79067.387
2023-01-04 12:00:00,1251.17,1256.15,1250.31,1250.66,146282.784
2023-01-04 13:00:00,1250.66,1253.55,1250.34,1253.18,86830.087
2023-01-04 14:00:00,1253.18,1255.0,1248.5,1250.72,202309.41
2023-01-04 15:00:00,1250.72,1259.02,1238.61,1255.9,475332.597
2023-01-04 16:00:00,1255.91,1257.59,1250.57,1253.55,207215.524
2023-01-04 17:00:00,1253.54,1275.0,1252.23,1259.83,399891.627
2023-01-04 18:00:00,1259.82,1267.71,1256.91,1261.56,248853.969
2023-01-04 19:00:00,1261.54,1265.5,1250.79,1254.14,460036.284
2023-01-04 20:00:00,1254.14,1254.28,1243.04,1250.78,218357.744
2023-01-04 21:00:00,1250.78,1253.22,1250.03,1252.53,73852.716
2023-01-04 22:00:00,1252.54,1257.83,1251.7,1252.83,69894.156
2023-01-04 23:00:00,1252.84,1257.35,1252.5,1256.39,78902.425
2023-01-05 00:00:00,1256.39,1260.0,1252.8,1253.6,121246.554
2023-01-05 01:00:00,1253.61,1256.71,1252.02,1253.69,76940.64
2023-01-05 02:00:00,1253.69,1254.52,1252.18,1253.64,45146.352
2023-01-05 03:00:00,1253.64,1253.72,1251.51,1252.59,87281.787
2023-01-05 04:00:00,1252.59,1254.13,1251.92,1252.7,71316.945
2023-01-05 05:00:00,1252.7,1254.76,1252.19,1253.02,54272.798
2023-01-05 06:00:00,1253.02,1253.81,1247.7,1250.53,107877.626
2023-01-05 07:00:00,1250.52,1251.0,1247.13,1250.91,95448.618
2023-01-05 08:00:00,1250.91,1251.79,1247.86,1250.63,81870.908
2023-01-05 09:00:00,1250.63,1250.63,1245.0,1248.66,148372.59
2023-01-05 10:00:00,1248.66,1252.73,1248.31,1251.24,99295.382
2023-01-05 11:00:00,1251.24,1255.9,1250.38,1255.34,110627.99
2023-01-05 12:00:00,1255.35,1255.65,1251.25,1252.35,90282.498
2023-01-05 13:00:00,1252.35,1253.53,1246.17,1246.58,206379.258
2023-01-05 14:00:00,1246.58,1250.35,1242.22,1248.03,331965.822
2023-01-05 15:00:00,1248.03,1252.74,1247.33,1248.72,254853.411
2023-01-05 16:00:00,1248.72,1250.0,1246.5,1248.22,103026.508
2023-01-05 17:00:00,1248.21,1249.74,1246.36,1246.79,65683.086
2023-01-05 18:00:00,1246.79,1251.46,1246.34,1250.8,99541.053
2023-01-05 19:00:00,1250.81,1254.92,1250.61,1253.22,101419.049
2023-01-05 20:00:00,1253.22,1254.04,1251.76,1253.44,61680.62
2023-01-05 21:00:00,1253.45,1253.9,1250.64,1251.96,81378.305
2023-01-05 22:00:00,1251.96,1252.61,1250.0,1250.37,38196.877
2023-01-05 23:00:00,1250.36,1252.79,1247.38,1251.08,128760.322
2023-01-06 00:00:00,1251.08,1258.98,1249.62,1255.16,149271.865
2023-01-06 01:00:00,1255.15,1255.47,1250.5,1250.81,65681.14
2023-01-06 02:00:00,1250.81,1251.67,1247.4,1251.65,125990.81
2023-01-06 03:00:00,1251.66,1252.92,1249.92,1250.56,73769.919
2023-01-06 04:00:00,1250.57,1251.78,1247.83,1250.73,93510.801
2023-01-06 05:00:00,1250.74,1250.74,1246.15,1249.01,86773.411
2023-01-06 06:00:00,1249.02,1249.02,1245.02,1247.51,93211.311
2023-01-06 07:00:00,1247.5,1248.06,1245.86,1247.45,73284.398
2023-01-06 08:00:00,1247.45,1249.89,1247.37,1249.0,71592.8
2023-01-06 09:00:00,1249.0,1249.12,1245.49,1247.96,97142.307
2023-01-06 10:00:00,1247.96,1248.47,1243.71,1245.27,72720.749
2023-01-06 11:00:00,1245.27,1246.56,1235.0,1243.2,277222.659
2023-01-06 12:00:00,1243.2,1244.8,1241.35,1243.75,116460.899
2023-01-06 13:00:00,1243.74,1253.88,1233.0,1250.35,638360.955
2023-01-06 14:00:00,1250.35,1252.83,1245.55,1247.72,239574.725
2023-01-06 15:00:00,1247.72,1267.65,1247.72,1262.48,468411.182
2023-01-06 16:00:00,1262.48,1268.58,1259.51,1263.76,262999.931
2023-01-06 17:00:00,1263.77,1269.7,1261.51,1263.19,178090.255
2023-01-06 18:00:00,1263.18,1269.88,1263.18,1266.07,163297.678
2023-01-06 19:00:00,1266.07,1277.77,1264.36,1272.76,337155.999
2023-01-06 20:00:00,1272.77,1275.9,1265.06,1265.34,222893.793
2023-01-06 21:00:00,1265.34,1267.53,1264.5,1265.5,92461.797
2023-01-06 22:00:00,1265.5,1269.99,1265.19,1268.93,68563.041
2023-01-06 23:00:00,1268.92,1271.35,1267.33,1268.54,87724.938
2023-01-07 00:00:00,1268.54,1270.3,1265.64,1270.23,78801.606
2023-01-07 01:00:00,1270.22,1270.66,1267.76,1267.99,45254.835
2023-01-07 02:00:00,1267.98,1268.54,1265.4,1266.02,48066.735
2023-01-07 03:00:00,1266.01,1266.61,1264.5,1266.05,45145.011
2023-01-07 04:00:00,1266.04,1266.05,1263.01,1264.17,42612.088
2023-01-07 05:00:00,1264.16,1264.32,1263.0,1263.78,37908.788
2023-01-07 06:00:00,1263.79,1264.3,1261.03,1264.3,70373.836
2023-01-07 07:00:00,1264.3,1266.4,1264.2,1266.0,43363.289
2023-01-07 08:00:00,1266.0,1266.42,1263.56,1264.33,61445.305
2023-01-07 09:00:00,1264.32,1265.84,1263.19,1264.66,50902.202
2023-01-07 10:00:00,1264.67,1265.02,1263.36,1263.39,31515.963
2023-01-07 11:00:00,1263.39,1263.77,1262.13,1263.12,40529.68
2023-01-07 12:00:00,1263.11,1263.46,1260.54,1263.0,74905.762
2023-01-07 13:00:00,1263.0,1264.87,1261.4,1262.31,52121.928
2023-01-07 14:00:00,1262.31,1265.15,1260.53,1264.68,70324.366
2023-01-07 15:00:00,1264.69,1264.9,1263.12,1264.5,28722.388
2023-01-07 16:00:00,1264.5,1264.51,1261.3,1262.19,43853.526
2023-01-07 17:00:00,1262.19,1263.27,1261.27,1261.82,31008.285
2023-01-07 18:00:00,1261.83,1264.28,1261.7,1263.45,21830.245
2023-01-07 19:00:00,1263.44,1265.68,1263.14,1264.81,40350.328
2023-01-07 20:00:00,1264.82,1265.24,1262.23,1263.62,46896.892
2023-01-07 21:00:00,1263.63,1267.93,1261.95,1264.01,72802.506
2023-01-07 22:00:00,1264.03,1264.5,1260.67,1262.37,67222.206
2023-01-07 23:00:00,1262.36,1263.87,1261.0,1263.65,40989.288
2023-01-08 00:00:00,1263.64,1264.13,1256.3,1260.71,122551.856
2023-01-08 01:00:00,1260.71,1261.87,1258.6,1261.73,68562.431
2023-01-08 02:00:00,1261.74,1262.41,1258.77,1261.25,40296.161
2023-01-08 03:00:00,1261.25,1262.56,1259.86,1262.36,43452.512
2023-01-08 04:00:00,1262.36,1262.58,1261.53,1261.64,19254.47
2023-01-08 05:00:00,1261.63,1263.42,1261.63,1263.41,25231.557
2023-01-08 06:00:00,1263.41,1263.79,1262.1,1263.79,30641.927
2023-01-08 07:00:00,1263.79,1263.97,1261.6,1262.84,34004.625
2023-01-08 08:00:00,1262.85,1263.19,1261.55,1262.58,36778.619
2023-01-08 09:00:00,1262.59,1265.93,1261.47,1262.58,85121.914
2023-01-08 10:00:00,1262.58,1263.71,1261.18,1262.35,38610.031
2023-01-08 11:00:00,1262.36,1262.72,1260.62,1260.83,31303.507
2023-01-08 12:00:00,1260.84,1261.89,1260.43,1261.53,28331.335
2023-01-08 13:00:00,1261.53,1263.17,1261.41,1262.9,27366.709
2023-01-08 14:00:00,1262.91,1265.84,1262.86,1265.78,79499.302
2023-01-08 15:00:00,1265.78,1275.5,1263.75,1274.01,297368.215
2023-01-08 16:00:00,1274.01,1280.0,1260.94,1263.46,374987.788
2023-01-08 17:00:00,1263.46,1267.64,1262.47,1264.03,114025.62
2023-01-08 18:00:00,1264.03,1265.37,1262.75,1264.99,38980.061
2023-01-08 19:00:00,1264.99,1266.23,1264.15,1264.4,29300.74
2023-01-08 20:00:00,1264.4,1271.47,1263.34,1269.89,137922.28
2023-01-08 21:00:00,1269.9,1272.91,1268.37,1269.19,89380.048
2023-01-08 22:00:00,1269.2,1271.06,1267.62,1269.12,59641.174
2023-01-08 23:00:00,1269.12,1296.0,1269.12,1289.65,562455.45
2023-01-09 00:00:00,1289.64,1295.99,1284.81,1294.62,332610.89
2023-01-09 01:00:00,1294.63,1303.06,1288.29,1293.21,309325.067
2023-01-09 02:00:00,1293.21,1314.0,1290.35,1306.18,577651.815
2023-01-09 03:00:00,1306.18,1313.15,1303.5,1309.7,213246.029
2023-01-09 04:00:00,1309.69,1314.61,1307.73,1310.0,235753.903
2023-01-09 05:00:00,1309.99,1312.96,1307.22,1307.39,127006.472
2023-01-09 06:00:00,1307.38,1311.13,1306.84,1308.3,104305.915
2023-01-09 07:00:00,1308.29,1312.9,1306.69,1311.41,146741.246
2023-01-09 08:00:00,1311.4,1320.0,1307.5,1309.55,249182.933
2023-01-09 09:00:00,1309.56,1328.0,1308.83,1317.05,353006.612
2023-01-09 10:00:00,1317.04,1328.0,1316.14,1322.23,258291.061
2023-01-09 11:00:00,1322.23,1324.24,1316.54,1318.16,168797.285
2023-01-09 12:00:00,1318.15,1322.45,1314.7,1319.68,187426.308
2023-01-09 13:00:00,1319.68,1325.69,1316.0,1319.52,218359.457
2023-01-09 14:00:00,1319.52,1332.5,1315.99,1325.82,330286.512
2023-01-09 15:00:00,1325.81,1342.3,1322.5,1335.56,599851.523
2023-01-09 16:00:00,1335.55,1345.0,1335.55,1337.66,427792.975
2023-01-09 17:00:00,1337.66,1344.85,1336.12,1341.43,232466.536
2023-01-09 18:00:00,1341.45,1345.0,1330.25,1335.27,298514.615
2023-01-09 19:00:00,1335.26,1335.73,1329.99,1329.99,144447.095
2023-01-09 20:00:00,1329.99,1331.83,1316.59,1321.74,375020.091
2023-01-09 21:00:00,1321.74,1325.67,1316.36,1318.87,189249.282
2023-01-09 22:00:00,1318.88,1324.7,1317.99,1321.27,96142.715
2023-01-09 23:00:00,1321.27,1323.51,1315.02,1320.32,151124.495
2023-01-10 00:00:00,1320.32,1327.8,1320.27,1327.71,120788.977
