datetime,open,high,low,close,volume
2019-11-27 07:45:00,146.0,146.0,146.0,146.0,0.01
2019-11-27 08:00:00,146.0,146.0,146.0,146.0,0.0
2019-11-27 08:15:00,125.03,125.03,125.03,125.03,0.01
2019-11-27 08:30:00,145.0,145.0,145.0,145.0,0.02
2019-11-27 08:45:00,145.01,145.01,133.0,133.0,0.05
2019-11-27 09:00:00,133.0,133.0,133.0,133.0,0.0
2019-11-27 09:15:00,133.0,133.0,133.0,133.0,0.0
2019-11-27 09:30:00,133.0,133.0,133.0,133.0,0.0
2019-11-27 09:45:00,133.0,133.0,133.0,133.0,0.0
2019-11-27 10:00:00,133.0,133.0,133.0,133.0,0.0
2019-11-27 10:15:00,133.0,133.0,133.0,133.0,0.0
2019-11-27 10:30:00,142.2,144.52,142.2,143.01,588.68
2019-11-27 10:45:00,142.95,143.13,142.1,142.62,2244.03
2019-11-27 11:00:00,142.7,143.88,142.22,143.27,2345.79
2019-11-27 11:15:00,143.27,144.41,143.0,144.28,2360.61
2019-11-27 11:30:00,144.24,146.92,143.87,146.17,2523.61
2019-11-27 11:45:00,146.27,146.8,145.14,146.58,1849.79
2019-11-27 12:00:00,146.53,149.34,145.73,148.16,1897.69
2019-11-27 12:15:00,148.26,148.59,146.94,148.22,2017.23
2019-11-27 12:30:00,148.22,148.54,147.26,147.81,1879.44
2019-11-27 12:45:00,147.83,148.27,146.94,147.38,1792.68
2019-11-27 13:00:00,147.38,148.24,147.26,147.93,2340.92
2019-11-27 13:15:00,147.87,148.24,147.54,148.14,2168.89
2019-11-27 13:30:00,148.15,148.51,147.54,147.85,2375.79
2019-11-27 13:45:00,147.7,148.49,147.65,148.26,1806.53
2019-11-27 14:00:00,148.35,149.14,147.85,148.0,2011.6
2019-11-27 14:15:00,148.0,148.08,146.8,147.38,2693.24
2019-11-27 14:30:00,147.37,147.66,147.15,147.28,2355.46
2019-11-27 14:45:00,147.48,147.66,146.9,147.65,2584.54
2019-11-27 15:00:00,147.61,147.98,147.32,147.95,1876.29
2019-11-27 15:15:00,147.97,148.71,147.79,148.69,2407.68
2019-11-27 15:30:00,148.67,151.39,148.56,151.16,2471.09
2019-11-27 15:45:00,150.97,151.64,149.77,150.65,2172.97
2019-11-27 16:00:00,150.72,151.29,148.33,149.18,2493.68
2019-11-27 16:15:00,149.26,149.77,148.56,149.71,2673.73
2019-11-27 16:30:00,149.67,150.73,149.52,150.26,2145.82
2019-11-27 16:45:00,150.24,153.58,150.12,152.6,2165.3
2019-11-27 17:00:00,152.94,153.99,152.06,152.92,2227.09
2019-11-27 17:15:00,153.09,154.93,152.76,153.35,2114.19
2019-11-27 17:30:00,153.58,154.04,152.26,154.04,1991.31
2019-11-27 17:45:00,154.03,154.12,153.22,153.63,2749.53
2019-11-27 18:00:00,153.66,155.5,153.66,153.93,1922.41
2019-11-27 18:15:00,154.03,154.37,153.22,153.61,2061.77
2019-11-27 18:30:00,153.6,153.87,152.84,153.25,1870.73
2019-11-27 18:45:00,153.25,153.54,152.95,153.03,1964.42
2019-11-27 19:00:00,153.01,154.01,152.84,153.9,2202.02
2019-11-27 19:15:00,153.91,154.58,153.84,153.97,2002.05
2019-11-27 19:30:00,153.96,154.92,153.49,153.77,2171.47
2019-11-27 19:45:00,153.8,154.21,153.65,153.87,2330.43
2019-11-27 20:00:00,153.84,154.4,153.8,154.11,2242.08
