datetime,open,high,low,close,volume
2020-01-01 08:00:00,129.16,133.05,128.68,130.77,144770.52197
2020-01-02 08:00:00,130.72,130.78,126.38,127.19,213757.05806
2020-01-03 08:00:00,127.19,135.14,125.88,134.35,413055.18895
2020-01-04 08:00:00,134.37,135.85,132.5,134.2,184276.17102
2020-01-05 08:00:00,134.2,138.19,134.19,135.37,254120.45343
2020-01-06 08:00:00,135.37,144.41,134.86,144.15,408020.27375
2020-01-07 08:00:00,144.14,145.31,138.76,142.8,447762.17281
2020-01-08 08:00:00,142.8,147.77,137.03,140.72,570465.57764
2020-01-09 08:00:00,140.76,141.5,135.3,137.74,366076.06569
2020-01-10 08:00:00,137.73,145.17,135.32,144.84,409403.59507
2020-01-11 08:00:00,144.83,148.05,142.09,142.38,368350.57939
2020-01-12 08:00:00,142.4,146.6,141.76,146.54,229541.86137
2020-01-13 08:00:00,146.56,147.0,142.27,143.58,207996.61865
2020-01-14 08:00:00,143.58,171.7,143.51,165.64,1108476.31186
2020-01-15 08:00:00,165.6,171.98,159.2,166.4,721687.80381
2020-01-16 08:00:00,166.4,167.4,157.8,164.21,456170.86719
2020-01-17 08:00:00,164.24,174.81,162.14,169.85,767180.67853
2020-01-18 08:00:00,169.92,179.5,164.92,174.14,688783.17982
2020-01-19 08:00:00,174.1,178.05,161.66,166.79,624681.28604
2020-01-20 08:00:00,166.79,169.33,161.24,166.87,358092.8841
2020-01-21 08:00:00,166.86,170.32,164.8,169.49,308007.6353
2020-01-22 08:00:00,169.48,171.47,166.03,168.07,272240.90286
2020-01-23 08:00:00,168.07,168.2,159.21,162.81,373414.34985
2020-01-24 08:00:00,162.85,164.45,155.55,162.54,430013.19902
2020-01-25 08:00:00,162.51,162.79,157.61,160.35,219921.65197
2020-01-26 08:00:00,160.36,168.08,159.41,167.86,251582.55758
2020-01-27 08:00:00,167.91,172.56,165.22,170.08,365894.81917
2020-01-28 08:00:00,170.04,176.2,170.03,175.64,473433.89609
2020-01-29 08:00:00,175.58,178.45,173.33,173.72,317382.90161
2020-01-30 08:00:00,173.68,187.0,170.93,184.69,477721.6609
2020-01-31 08:00:00,184.71,185.82,175.22,179.99,385596.53365
2020-02-01 08:00:00,179.94,184.28,179.23,183.6,259370.12902
2020-02-02 08:00:00,183.63,193.43,179.1,188.44,552621.13619
2020-02-03 08:00:00,188.48,195.19,186.62,189.69,417175.95781
2020-02-04 08:00:00,189.74,191.6,184.69,188.91,366389.69686
