datetime,open,high,low,close,volume
2019-01-01 00:00:00,138.82,139.7,129.85,131.7,63404.77779753
2019-01-02 00:00:00,152.16,154.88,137.75,138.75,154644.51313897
2019-01-03 00:00:00,146.23,153.5,143.31,152.16,92092.05870204
2019-01-04 00:00:00,151.9,154.67,144.49,146.23,116684.71521192
2019-01-05 00:00:00,153.12,158.8,151.82,151.89,113631.65381454
2019-01-06 00:00:00,153.87,156.82,148.0,153.12,80234.71052862
2019-01-07 00:00:00,149.39,155.17,148.1,153.87,55343.1086957
2019-01-08 00:00:00,147.67,151.39,145.58,149.35,57572.54446184
2019-01-09 00:00:00,148.2,151.32,147.12,147.86,44469.25793089
2019-01-10 00:00:00,125.1,149.5,121.15,148.23,137103.06536761
2019-01-11 00:00:00,124.83,127.43,120.12,125.1,66544.46622921
2019-01-12 00:00:00,123.3,125.76,122.21,124.82,35774.73294434
2019-01-13 00:00:00,114.03,124.0,112.0,123.3,47618.3443324
2019-01-14 00:00:00,126.88,130.31,114.03,114.03,71488.91100141
2019-01-15 00:00:00,119.35,129.22,116.25,126.88,83219.53178435
2019-01-16 00:00:00,121.44,126.61,118.59,119.27,63407.91097644
2019-01-17 00:00:00,121.5,122.86,116.95,121.67,44406.23429475
2019-01-18 00:00:00,119.17,121.9,117.89,121.5,28191.79650106
2019-01-19 00:00:00,122.76,125.0,119.12,119.19,37570.48592307
2019-01-20 00:00:00,117.34,123.22,116.02,122.7,44323.1619625
2019-01-21 00:00:00,115.73,117.97,113.68,117.36,30983.59593328
2019-01-22 00:00:00,117.71,119.39,112.0,115.63,43862.1883249
2019-01-23 00:00:00,116.36,118.64,115.0,117.58,33339.72241653
2019-01-24 00:00:00,116.47,116.98,114.26,116.43,24459.6168545
2019-01-25 00:00:00,115.3,117.31,114.61,116.53,22215.6634552
2019-01-26 00:00:00,115.44,117.55,115.13,115.3,22521.83431025
2019-01-27 00:00:00,112.11,116.0,110.96,115.44,37079.91607337
2019-01-28 00:00:00,105.67,112.93,100.86,112.1,69109.43703884
2019-01-29 00:00:00,104.6,106.61,102.22,105.67,37859.23569103
2019-01-30 00:00:00,108.33,109.55,103.13,104.6,42945.27314705
2019-01-31 00:00:00,106.47,110.41,105.58,108.32,37416.26764923
2019-02-01 00:00:00,106.88,108.2,104.02,106.52,30628.48538802
2019-02-02 00:00:00,110.29,110.98,106.15,106.86,24137.23981409
2019-02-03 00:00:00,107.49,111.0,106.0,110.29,24791.95329659
2019-02-04 00:00:00,107.63,109.21,106.72,107.35,17650.06025341
2019-02-05 00:00:00,107.28,108.06,106.65,107.6,12607.18350326
2019-02-06 00:00:00,104.62,107.58,101.64,107.32,39538.10526428
2019-02-07 00:00:00,104.38,106.27,103.85,104.57,14499.27327024
2019-02-08 00:00:00,119.1,121.97,103.61,104.37,72643.21151673
2019-02-09 00:00:00,119.15,121.03,117.65,119.2,31892.20276787
2019-02-10 00:00:00,124.98,125.68,115.81,119.2,44680.51708826
