datetime,open,high,low,close,volume
2025-01-01 00:00:00,3354.74,3367.76,3336.32,3337.37,2435.4364
2025-01-01 04:00:00,3346.73,3355.77,3336.54,3354.75,2056.565
2025-01-01 08:00:00,3340.68,3348.62,3314.29,3346.74,3439.1156
2025-01-01 12:00:00,3352.82,3358.9,3328.25,3340.68,2808.5614
2025-01-01 16:00:00,3356.4,3363.73,3323.01,3352.81,2970.3706
2025-01-01 20:00:00,3359.61,3374.3,3351.73,3356.42,3053.7367
2025-01-02 00:00:00,3388.5,3405.12,3354.4,3359.61,4403.1715
2025-01-02 04:00:00,3419.49,3426.81,3387.85,3388.51,4514.0144
2025-01-02 08:00:00,3470.4,3475.34,3413.97,3419.5,7554.8386
2025-01-02 12:00:00,3463.25,3509.43,3440.21,3470.39,10058.6928
2025-01-02 16:00:00,3462.84,3489.18,3429.63,3463.26,4688.5262
2025-01-02 20:00:00,3455.12,3474.77,3421.8,3462.84,2971.1722
2025-01-03 00:00:00,3470.08,3476.1,3443.09,3455.11,2352.9219
2025-01-03 04:00:00,3433.0,3470.49,3432.09,3470.09,2216.1536
2025-01-03 08:00:00,3465.16,3466.76,3423.14,3433.0,3062.848
2025-01-03 12:00:00,3564.72,3575.0,3461.16,3465.17,12278.802
2025-01-03 16:00:00,3622.12,3629.16,3564.73,3564.73,7904.6503
2025-01-03 20:00:00,3607.94,3622.64,3594.39,3622.12,3453.364
2025-01-04 00:00:00,3597.49,3619.93,3582.36,3608.02,2205.3028
2025-01-04 04:00:00,3593.89,3609.6,3583.81,3597.5,1608.976
2025-01-04 08:00:00,3601.87,3605.0,3572.19,3593.89,2880.2299
2025-01-04 12:00:00,3607.97,3663.29,3592.29,3601.86,9063.62
2025-01-04 16:00:00,3630.73,3644.25,3602.06,3607.97,3148.5999
2025-01-04 20:00:00,3656.04,3670.78,3630.74,3630.74,3139.3044
2025-01-05 00:00:00,3637.31,3674.65,3629.13,3656.05,1850.3499
2025-01-05 04:00:00,3631.29,3648.87,3629.36,3637.57,1282.7764
2025-01-05 08:00:00,3613.41,3633.06,3603.44,3631.29,3235.7985
2025-01-05 12:00:00,3629.61,3638.29,3593.88,3613.41,3764.2946
2025-01-05 16:00:00,3637.52,3647.57,3613.26,3629.61,2849.9479
2025-01-05 20:00:00,3635.72,3656.55,3629.61,3637.52,2248.9731
2025-01-06 00:00:00,3664.3,3683.62,3610.77,3635.72,5595.3987
2025-01-06 04:00:00,3650.54,3697.66,3643.09,3664.72,4006.679
2025-01-06 08:00:00,3654.38,3660.27,3633.19,3650.55,3996.1713
2025-01-06 12:00:00,3714.16,3714.22,3622.79,3654.46,10727.2266
2025-01-06 16:00:00,3687.53,3744.5,3655.86,3714.22,6337.7079
2025-01-06 20:00:00,3687.2,3702.98,3666.68,3687.52,2792.631
2025-01-07 00:00:00,3682.17,3700.62,3663.32,3687.2,2773.2208
2025-01-07 04:00:00,3667.99,3685.84,3659.61,3682.17,1720.2323
2025-01-07 08:00:00,3640.07,3679.31,3626.07,3667.99,4128.2322
2025-01-07 12:00:00,3462.68,3645.61,3414.28,3640.08,30429.5201
2025-01-07 16:00:00,3385.77,3491.65,3375.53,3462.69,14059.5566
2025-01-07 20:00:00,3381.02,3413.67,3357.11,3385.78,10901.1388
2025-01-08 00:00:00,3360.19,3414.51,3342.69,3381.04,7557.8793
